State Name,County Name,Date,Arithmetic Mean_PRESS,1st Max Value_PRESS,1st Max Hour_PRESS,Arithmetic Mean_RH_DP,1st Max Value_RH_DP,1st Max Hour_RH_DP,Arithmetic Mean_TEMP,1st Max Value_TEMP,1st Max Hour_TEMP,Arithmetic Mean_WIND_SPEED,1st Max Value_WIND_SPEED,1st Max Hour_WIND_SPEED,Arithmetic Mean_WIND_DIRECTION,1st Max Value_WIND_DIRECTION,1st Max Hour_WIND_DIRECTION,Arithmetic Mean_ozone,1st Max Value_ozone,1st Max Hour_ozone,Arithmetic Mean_so2,1st Max Value_so2,1st Max Hour_so2,Arithmetic Mean_co,1st Max Value_co,1st Max Hour_co,Arithmetic Mean_no2,1st Max Value_no2,1st Max Hour_no2,AQI,Category
Arizona,Maricopa,2024-09-16,966.808333,969.0,8,32.708333,60.0,6,88.791667,101.0,13,4.808333,8.5,18,147.166667,226.0,19,0.033882,0.035,12,1.115789,1.2,5,0.170833,0.2,0,6.325,14.7,5,32,Good
Arizona,Maricopa,2024-09-17,968.995833,971.5,9,29.208333,50.0,6,82.875,92.0,14,2.220833,4.2,15,235.166667,342.0,22,0.030235,0.041,8,1.166667,1.5,22,0.15,0.2,6,7.341667,18.5,22,38,Good
Arizona,Maricopa,2024-09-18,968.4875,970.7,9,26.0,45.0,3,80.958333,94.0,13,2.070833,3.9,10,175.333333,328.0,1,0.031353,0.047,10,1.208333,1.7,8,0.3,0.4,4,13.6,26.2,22,44,Good
Arizona,Maricopa,2024-09-19,968.4375,971.3,8,27.75,41.0,4,83.708333,97.0,15,2.708333,5.3,21,140.916667,352.0,19,0.035059,0.046,11,1.166667,1.3,20,0.270833,0.4,1,8.270833,19.6,0,43,Good
Arizona,Maricopa,2024-09-20,967.320833,969.3,7,35.791667,62.0,5,84.125,95.0,14,3.304167,6.7,19,163.916667,313.0,2,0.036647,0.039,14,1.145833,1.4,10,0.204167,0.3,7,6.125,15.8,6,36,Good
Arizona,Maricopa,2024-09-21,969.533333,971.0,10,36.708333,55.0,4,79.916667,90.0,14,2.1375,4.0,12,215.208333,335.0,6,0.032941,0.053,10,1.1375,1.2,0,0.208333,0.3,22,8.35,27.9,23,49,Good
Arizona,Maricopa,2024-09-22,969.625,972.4,8,32.791667,61.0,6,83.25,100.0,15,1.195833,3.1,18,156.791667,349.0,4,0.038412,0.064,10,1.2,1.3,7,0.366667,0.5,2,14.5,32.5,22,80,Moderate
Arizona,Maricopa,2024-09-23,967.675,970.4,8,27.291667,53.0,6,87.25,104.0,14,1.425,3.1,13,175.708333,358.0,1,0.038059,0.06,10,1.304167,1.8,5,0.394118,0.6,7,16.8875,38.1,20,67,Moderate
Arizona,Maricopa,2024-09-24,966.975,969.3,9,19.208333,39.0,6,89.708333,108.0,14,1.433333,2.7,2,167.875,359.0,1,0.035824,0.061,10,1.291667,2.1,7,0.408333,0.6,10,16.104167,48.9,20,71,Moderate
Arizona,Maricopa,2024-09-25,965.720833,968.3,9,20.791667,42.0,6,91.916667,110.0,13,1.804167,4.5,11,201.083333,357.0,5,0.038412,0.059,10,1.316667,1.7,6,0.4,0.6,8,16.665,33.4,19,64,Moderate
Arizona,Maricopa,2024-09-26,966.266667,968.9,9,19.583333,33.0,7,94.041667,109.0,13,1.879167,3.1,4,161.166667,345.0,21,0.041588,0.069,11,0.793333,1.4,6,0.304167,0.4,0,12.65,31.8,23,97,Moderate
Arizona,Maricopa,2024-09-27,965.854167,968.4,9,22.416667,40.0,6,93.458333,113.0,15,1.116667,2.3,8,162.25,347.0,13,0.035588,0.071,10,0.429167,0.8,8,0.4125,0.7,23,20.095833,52.7,20,101,Unhealthy for Sensitive Groups
Arizona,Maricopa,2024-09-28,966.691667,969.1,9,20.25,41.0,6,96.416667,115.0,15,2.454167,4.6,14,101.791667,322.0,1,0.041118,0.056,9,0.341667,0.7,4,0.441667,0.8,1,15.8625,36.5,0,54,Moderate
Arizona,Maricopa,2024-09-29,968.3,971.2,9,14.541667,27.0,23,98.208333,112.0,14,3.5125,5.7,9,147.666667,345.0,23,0.034882,0.057,9,0.329167,0.5,8,0.233333,0.4,23,7.7875,31.2,23,58,Moderate
Arizona,Maricopa,2024-09-30,969.804167,972.1,8,24.0,38.0,6,92.708333,107.0,14,2.166667,4.2,17,177.291667,349.0,1,0.048833,0.061,10,0.416667,0.8,20,0.358333,0.5,1,14.479167,33.4,0,71,Moderate
Arizona,Pima,2024-01-01,921.775,927.1,16,36.333333,63.0,23,50.208333,65.0,14,3.75,9.0,16,190.625,346.0,14,0.019471,0.033,10,0.075,0.2,11,0.263158,0.4,5,13.6875,22.2,22,83,Moderate
Arizona,Pima,2024-01-02,925.675,928.3,16,58.0,84.0,7,49.0,59.0,13,2.683333,6.5,15,188.875,293.0,12,0.021294,0.036,9,0.021739,0.1,2,0.241667,0.3,7,11.5125,20.8,0,51,Moderate
Arizona,Pima,2024-01-03,924.979167,935.2,23,52.291667,78.0,23,50.458333,64.0,15,4.004167,11.8,23,182.166667,350.0,16,0.033706,0.039,11,0.029167,0.1,6,0.258333,0.3,0,9.370833,16.9,7,44,Good
Arizona,Pima,2024-01-04,930.116667,935.6,0,68.708333,90.0,2,42.916667,49.0,14,4.1875,8.8,12,247.833333,300.0,0,0.022059,0.039,10,0.0,0.0,0,0.208333,0.3,22,8.729167,23.2,22,40,Good
Arizona,Pima,2024-01-05,925.633333,928.8,17,57.166667,80.0,2,43.541667,54.0,14,3.241667,6.8,16,203.625,319.0,17,0.018824,0.034,10,0.0125,0.1,9,0.25,0.3,0,13.172727,22.4,20,48,Good
Arizona,Pima,2024-01-06,922.258333,927.5,0,52.708333,82.0,7,43.041667,55.0,15,2.1375,3.8,22,151.75,293.0,10,0.021647,0.032,10,0.045833,0.2,19,0.266667,0.4,23,13.2375,26.2,20,54,Moderate
Arizona,Pima,2024-01-07,923.791667,936.5,14,53.666667,93.0,15,40.791667,54.0,12,4.65,11.4,14,178.833333,298.0,14,0.028588,0.035,8,0.025,0.1,0,0.1875,0.4,0,5.879167,13.2,1,39,Good
Arizona,Pima,2024-01-08,924.625,926.8,2,48.708333,74.0,5,34.791667,43.0,14,3.708333,7.9,14,238.833333,305.0,0,0.022,0.034,9,0.009091,0.1,18,0.216667,0.3,7,6.970833,20.2,23,52,Moderate
Arizona,Pima,2024-01-09,922.3625,926.4,18,49.833333,71.0,1,37.291667,52.0,15,2.191667,4.9,16,192.583333,350.0,8,0.012647,0.026,10,0.104167,0.3,10,0.304167,0.4,5,17.354167,24.3,20,56,Moderate
Arizona,Pima,2024-01-10,920.770833,925.0,15,43.25,72.0,5,42.958333,59.0,14,2.675,5.6,15,155.708333,324.0,17,0.018824,0.034,10,0.108333,0.3,19,0.3,0.4,0,16.4625,31.5,21,56,Moderate
Arizona,Pima,2024-01-11,924.604167,935.2,13,46.125,79.0,13,42.875,50.0,11,6.658333,14.9,14,214.75,293.0,18,0.021294,0.038,9,0.075,0.1,0,0.258333,0.4,0,13.872727,28.9,22,57,Moderate
Arizona,Pima,2024-01-12,920.870833,925.1,19,43.75,72.0,4,39.916667,55.0,15,1.870833,3.8,1,180.291667,312.0,20,0.015235,0.031,10,0.108333,0.3,10,0.3375,0.4,0,18.245833,29.5,21,54,Moderate
Arizona,Pima,2024-01-13,919.233333,923.7,16,31.291667,55.0,7,45.291667,65.0,15,2.725,4.5,5,177.541667,321.0,15,0.017,0.031,10,0.166667,0.9,22,0.316667,0.5,1,17.495833,29.0,20,56,Moderate
Arizona,Pima,2024-01-14,921.095833,926.5,16,34.583333,51.0,23,50.041667,66.0,14,2.966667,6.6,16,185.458333,306.0,16,0.023353,0.038,10,0.108333,0.3,0,0.270833,0.4,0,12.5875,26.6,0,44,Good
Arizona,Pima,2024-01-15,921.875,925.5,15,41.041667,63.0,2,49.125,65.0,14,2.808333,6.7,16,178.625,296.0,14,0.020941,0.036,11,0.070833,0.2,9,0.270833,0.3,0,14.020833,22.9,20,50,Good
Arizona,Pima,2024-01-16,921.666667,926.1,18,40.708333,64.0,5,49.458333,67.0,15,2.4,4.6,16,179.208333,307.0,18,0.017706,0.034,11,0.122727,0.4,10,0.3,0.4,1,16.904167,30.1,20,47,Good
Arizona,Pima,2024-01-17,920.383333,925.5,16,31.916667,53.0,1,53.041667,71.0,14,2.645833,5.5,16,174.041667,306.0,16,0.018118,0.036,11,0.141667,0.3,10,0.3,0.4,1,16.029167,28.0,22,48,Good
Arizona,Pima,2024-01-18,920.1625,925.3,16,30.541667,52.0,4,55.916667,73.0,14,2.575,4.1,18,170.166667,306.0,16,0.019176,0.037,10,0.183333,0.3,0,0.304167,0.4,0,15.791667,28.5,20,46,Good
Arizona,Pima,2024-01-19,920.741667,926.7,18,32.166667,46.0,4,58.0,75.0,14,2.675,5.7,9,157.541667,306.0,18,0.014706,0.031,9,0.166667,0.3,0,0.3125,0.4,1,17.940909,33.5,18,54,Moderate
Arizona,Pima,2024-01-20,919.979167,924.7,18,29.041667,42.0,23,58.833333,70.0,12,2.875,6.0,22,160.875,332.0,14,0.022,0.03,23,0.170833,0.4,19,0.3125,0.4,0,14.795833,26.6,20,55,Moderate
Arizona,Pima,2024-01-21,926.720833,936.3,18,85.25,95.0,19,49.833333,56.0,0,2.929167,4.3,12,97.916667,320.0,18,0.024118,0.029,9,0.020833,0.1,0,0.2125,0.4,0,3.191667,7.3,8,31,Good
Arizona,Pima,2024-01-22,925.870833,930.9,4,78.458333,94.0,7,50.0,58.0,15,2.475,4.0,20,110.625,188.0,4,0.030294,0.034,22,0.004348,0.1,11,0.216667,0.3,8,6.475,15.8,7,36,Good
Arizona,Pima,2024-01-23,927.683333,935.3,2,84.041667,95.0,5,47.041667,56.0,13,3.3625,6.1,6,133.916667,337.0,17,0.027824,0.039,7,0.0,0.0,0,0.2,0.2,0,4.765,12.6,19,39,Good
Arizona,Pima,2024-01-24,928.7875,932.7,2,78.125,93.0,7,49.166667,58.0,13,1.733333,3.6,17,182.583333,335.0,9,0.017,0.032,10,0.0,0.0,0,0.208333,0.3,22,9.4,19.5,20,42,Good
Arizona,Pima,2024-01-25,927.679167,933.3,23,69.791667,90.0,5,50.583333,61.0,15,2.670833,5.7,23,186.5,313.0,15,0.020529,0.033,12,0.008333,0.1,12,0.258333,0.3,0,8.325,19.6,23,35,Good
Arizona,Pima,2024-01-26,930.325,933.8,1,70.375,93.0,7,50.125,61.0,14,3.204167,6.6,17,236.208333,296.0,16,0.021706,0.035,10,0.029167,0.2,7,0.233333,0.3,7,11.179167,21.5,0,38,Good
Arizona,Pima,2024-01-27,920.6,927.5,1,47.416667,87.0,3,54.166667,69.0,15,3.208333,7.9,10,98.291667,242.0,14,0.029529,0.038,12,0.020833,0.1,6,0.220833,0.3,2,7.458333,15.9,1,46,Good
Arizona,Pima,2024-01-28,918.345833,922.3,3,32.458333,53.0,2,58.708333,73.0,14,4.458333,6.7,11,105.791667,140.0,3,0.022412,0.042,10,0.0375,0.1,0,0.2,0.3,21,10.491667,19.5,20,40,Good
Arizona,Pima,2024-01-29,920.5875,926.5,18,32.833333,56.0,23,61.875,78.0,15,3.775,6.7,9,149.666667,313.0,18,0.023882,0.042,10,0.086957,0.2,8,0.258333,0.3,0,11.120833,21.4,18,43,Good
Arizona,Pima,2024-01-30,921.520833,926.8,18,38.791667,62.0,1,59.75,75.0,16,2.583333,4.9,6,151.666667,337.0,14,0.018882,0.033,10,0.120833,0.3,9,0.2875,0.4,10,15.963636,30.2,20,46,Good
Arizona,Pima,2024-01-31,922.786957,927.9,17,46.782609,72.0,6,60.391304,76.0,15,3.047826,6.6,11,143.086957,326.0,17,0.020176,0.035,10,0.1125,0.3,9,0.2625,0.4,0,11.545833,23.5,20,38,Good
Arizona,Pima,2024-02-01,924.6,930.4,21,43.956522,77.0,23,61.869565,74.0,13,3.978261,10.6,23,188.304348,336.0,19,0.032294,0.036,20,0.108333,0.3,2,0.1875,0.3,0,6.1625,20.8,7,55,Moderate
Arizona,Pima,2024-02-02,931.133333,935.0,3,71.416667,92.0,4,48.0,54.0,12,4.891667,10.9,15,242.5,293.0,13,0.031647,0.04,9,0.008333,0.1,1,0.116667,0.2,20,3.058333,7.1,21,39,Good
Arizona,Pima,2024-02-03,928.145833,932.4,0,63.375,90.0,4,46.916667,56.0,14,3.179167,6.9,15,221.041667,298.0,18,0.026,0.043,10,0.0125,0.1,9,0.208333,0.3,7,9.395833,21.3,22,42,Good
Arizona,Pima,2024-02-04,921.008333,929.6,2,45.333333,86.0,2,51.666667,67.0,15,2.491667,5.6,23,136.458333,350.0,17,0.023941,0.042,11,0.033333,0.1,9,0.225,0.3,0,9.566667,20.1,21,48,Good
Arizona,Pima,2024-02-05,919.883333,926.0,21,35.5,57.0,5,58.5,73.0,14,3.495833,8.6,10,122.958333,222.0,20,0.021706,0.041,10,0.117391,0.3,9,0.275,0.3,0,12.304167,24.9,23,44,Good
Arizona,Pima,2024-02-06,922.770833,931.2,23,36.833333,78.0,23,59.0,68.0,10,5.8625,11.5,13,167.708333,250.0,12,0.033706,0.037,13,0.154167,0.4,6,0.241667,0.4,0,9.440909,25.7,11,56,Moderate
Arizona,Pima,2024-02-07,928.483333,936.3,11,77.0,88.0,15,45.0,51.0,10,3.883333,7.8,9,176.0,320.0,12,0.030529,0.038,7,0.0,0.0,0,0.166667,0.2,8,3.816667,8.0,21,38,Good
Arizona,Pima,2024-02-08,927.5875,936.8,18,68.791667,93.0,21,44.75,57.0,13,5.0625,11.5,15,183.458333,293.0,19,0.028706,0.039,9,0.0125,0.1,8,0.2,0.2,0,5.529167,17.1,7,40,Good
Arizona,Pima,2024-02-09,927.745833,933.3,1,68.375,96.0,4,45.166667,55.0,13,3.720833,7.1,16,189.0,302.0,15,0.029647,0.04,10,0.025,0.1,6,0.216667,0.3,7,10.066667,19.9,1,41,Good
Arizona,Pima,2024-02-10,931.0875,936.2,7,76.75,91.0,9,40.958333,46.0,15,3.829167,8.0,16,235.541667,311.0,6,0.032235,0.041,9,0.0,0.0,0,0.2125,0.3,4,7.7125,24.4,21,42,Good
Arizona,Pima,2024-02-11,927.779167,932.6,0,69.458333,95.0,7,42.25,53.0,14,2.583333,6.4,17,202.416667,283.0,18,0.023,0.038,10,0.0,0.0,0,0.220833,0.3,0,6.7375,20.5,23,40,Good
Arizona,Pima,2024-02-12,923.9,930.3,18,55.625,85.0,3,47.25,64.0,15,2.729167,5.4,17,163.75,333.0,15,0.022941,0.039,10,0.026087,0.1,4,0.258333,0.3,0,10.05,16.2,0,42,Good
Arizona,Pima,2024-02-13,923.866667,928.3,18,46.25,78.0,1,51.833333,69.0,14,3.179167,6.8,17,186.041667,338.0,15,0.025118,0.045,11,0.0875,0.3,11,0.241667,0.3,2,11.958333,26.2,21,49,Good
Arizona,Pima,2024-02-14,924.041667,926.8,18,46.625,77.0,3,51.666667,67.0,13,2.658333,7.6,16,184.75,307.0,18,0.025412,0.044,11,0.0625,0.5,9,0.275,0.3,0,13.586957,23.5,20,49,Good
Arizona,Pima,2024-02-15,922.629167,927.1,19,38.333333,59.0,0,54.25,71.0,14,3.383333,6.9,16,182.416667,306.0,16,0.027765,0.045,11,0.058333,0.2,10,0.258333,0.3,0,11.616667,21.8,22,46,Good
Arizona,Pima,2024-02-16,924.3375,927.3,15,44.666667,70.0,6,53.083333,68.0,14,3.333333,7.7,15,197.25,297.0,15,0.031471,0.044,11,0.058333,0.2,8,0.2375,0.3,1,10.3,17.4,23,44,Good
Arizona,Pima,2024-02-17,924.2875,928.3,18,47.291667,73.0,7,54.375,71.0,14,2.645833,7.1,17,185.791667,293.0,16,0.031824,0.05,11,0.066667,0.2,10,0.241667,0.3,3,11.279167,22.0,22,52,Moderate
Arizona,Pima,2024-02-18,923.733333,928.2,17,42.208333,64.0,0,57.25,72.0,13,3.466667,7.6,16,179.833333,305.0,17,0.030471,0.048,10,0.0375,0.1,8,0.2625,0.4,1,9.675,22.5,21,46,Good
Arizona,Pima,2024-02-19,920.704167,923.8,6,33.833333,60.0,4,58.708333,73.0,13,2.525,5.6,8,164.708333,339.0,18,0.026647,0.045,10,0.058333,0.2,8,0.216667,0.3,0,10.091667,24.5,20,49,Good
Arizona,Pima,2024-02-20,919.541667,924.8,18,23.208333,46.0,6,61.5,79.0,14,2.445833,5.1,16,165.541667,304.0,20,0.027824,0.045,11,0.070833,0.2,9,0.245833,0.3,0,11.9125,26.7,20,49,Good
Arizona,Pima,2024-02-21,923.3625,930.0,20,33.25,64.0,23,57.75,67.0,11,4.670833,11.2,12,200.708333,300.0,16,0.026235,0.038,9,0.0625,0.3,6,0.1875,0.3,0,7.658333,20.4,7,38,Good
Arizona,Pima,2024-02-22,926.633333,930.0,22,52.375,76.0,6,55.041667,67.0,15,3.529167,8.3,16,207.541667,295.0,22,0.031,0.041,12,0.030435,0.2,9,0.195833,0.3,9,7.504545,13.2,6,47,Good
Arizona,Pima,2024-02-23,925.191667,928.3,14,47.666667,74.0,6,57.375,71.0,16,2.779167,7.1,15,184.708333,325.0,12,0.026118,0.041,10,0.045833,0.2,9,0.241667,0.3,6,10.225,18.8,21,46,Good
Arizona,Pima,2024-02-24,923.079167,928.2,20,36.458333,59.0,0,61.166667,78.0,14,2.720833,5.6,15,187.0,299.0,17,0.032647,0.049,11,0.058333,0.1,8,0.2375,0.3,0,9.495833,17.6,22,49,Good
Arizona,Pima,2024-02-25,922.291667,927.7,18,34.708333,56.0,2,66.208333,84.0,14,2.6,6.9,16,158.0,289.0,17,0.029588,0.043,11,0.05,0.2,20,0.2375,0.3,0,10.075,22.0,21,43,Good
Arizona,Pima,2024-02-26,922.516667,931.2,19,42.916667,52.0,7,64.416667,70.0,14,2.554167,4.9,10,139.083333,332.0,22,0.023176,0.029,10,0.043478,0.1,0,0.233333,0.3,0,9.354167,18.6,19,47,Good
Arizona,Pima,2024-02-27,926.458333,929.3,17,35.416667,49.0,23,62.75,68.0,13,3.854167,8.3,2,256.375,308.0,22,0.022353,0.035,10,0.016667,0.1,6,0.166667,0.2,0,7.065217,22.7,21,38,Good
Arizona,Pima,2024-02-28,926.420833,934.5,14,68.708333,90.0,15,52.666667,65.0,11,2.808333,6.9,14,157.0,347.0,15,0.026647,0.031,11,0.041667,0.3,9,0.245833,0.3,1,8.320833,16.9,9,37,Good
Arizona,Pima,2024-02-29,926.783333,929.9,19,60.875,91.0,4,54.541667,67.0,14,2.829167,6.3,15,193.5,341.0,21,0.026706,0.044,11,0.004167,0.1,11,0.2,0.2,0,7.583333,20.4,21,44,Good
Arizona,Pima,2024-03-01,923.983333,928.3,20,47.375,79.0,6,58.125,74.0,15,2.354167,4.7,7,173.0,325.0,18,0.029824,0.048,10,0.041667,0.1,8,0.204167,0.3,0,8.566667,20.9,22,48,Good
Arizona,Pima,2024-03-02,921.804167,924.3,6,31.541667,62.0,2,59.833333,74.0,15,3.820833,9.3,16,167.541667,356.0,21,0.031588,0.038,10,0.033333,0.1,2,0.183333,0.3,0,4.966667,12.6,6,37,Good
Arizona,Pima,2024-03-03,923.4625,929.5,19,32.916667,57.0,23,57.791667,69.0,14,3.6875,7.8,16,219.166667,315.0,0,0.025941,0.036,10,0.066667,0.1,0,0.116667,0.2,4,5.179167,12.9,7,36,Good
Arizona,Pima,2024-03-04,925.65,929.1,0,47.833333,77.0,6,56.708333,68.0,14,3.125,6.2,14,205.916667,310.0,14,0.026529,0.039,10,0.056522,0.1,6,0.179167,0.2,0,7.570833,18.2,22,38,Good
Arizona,Pima,2024-03-05,923.958333,927.4,19,41.291667,68.0,5,57.916667,72.0,14,3.079167,6.3,16,195.041667,305.0,16,0.028824,0.044,11,0.0625,0.2,9,0.1875,0.2,0,8.375,21.5,21,44,Good
Arizona,Pima,2024-03-06,922.104167,926.3,20,36.625,61.0,6,57.541667,66.0,14,2.708333,4.9,17,170.208333,284.0,18,0.028824,0.037,10,0.075,0.2,9,0.2,0.2,0,9.440909,16.7,6,39,Good
Arizona,Pima,2024-03-07,924.6,938.6,15,63.041667,93.0,16,47.75,58.0,11,3.9625,12.7,15,134.541667,314.0,15,0.030588,0.035,9,0.025,0.1,2,0.183333,0.2,0,5.225,10.8,7,34,Good
Arizona,Pima,2024-03-08,926.9,931.4,6,75.333333,92.0,5,48.833333,59.0,14,2.675,6.3,16,143.75,260.0,14,0.025588,0.041,11,0.0,0.0,0,0.1875,0.2,0,5.216667,14.2,6,38,Good
Arizona,Pima,2024-03-09,922.766667,931.8,7,53.875,87.0,4,54.0,67.0,16,2.2125,6.2,22,143.125,353.0,20,0.027059,0.043,11,0.008333,0.1,8,0.1875,0.2,0,6.254167,15.2,23,42,Good
Arizona,Pima,2024-03-10,919.245833,923.7,1,34.708333,61.0,6,59.25,72.0,15,3.529167,6.4,12,107.291667,145.0,1,0.030765,0.047,10,0.016667,0.1,8,0.204167,0.3,2,7.4125,19.0,21,45,Good
Arizona,Pima,2024-03-11,922.320833,925.7,20,30.416667,54.0,6,60.833333,75.0,15,3.520833,5.9,16,190.0,277.0,19,0.032529,0.05,11,0.026087,0.1,7,0.1875,0.3,0,8.383333,18.7,6,49,Good
Arizona,Pima,2024-03-12,922.5,926.0,19,32.625,59.0,5,59.666667,74.0,15,3.304167,7.0,15,192.0,305.0,21,0.034176,0.047,10,0.033333,0.2,9,0.1875,0.3,2,7.404167,17.7,6,50,Good
Arizona,Pima,2024-03-13,924.120833,927.8,21,38.0,58.0,6,58.916667,70.0,14,4.633333,11.7,15,202.541667,272.0,17,0.038588,0.046,9,0.0375,0.2,10,0.179167,0.2,0,5.652381,12.2,2,46,Good
Arizona,Pima,2024-03-14,923.7375,927.3,18,39.458333,68.0,6,58.125,69.0,14,3.145833,6.0,16,202.125,342.0,23,0.037588,0.047,10,0.025,0.2,8,0.2,0.2,0,6.091667,16.4,7,44,Good
Arizona,Pima,2024-03-15,926.691667,933.6,20,52.916667,70.0,23,53.833333,61.0,15,4.575,13.1,14,215.0,353.0,19,0.033824,0.041,13,0.029167,0.1,4,0.179167,0.2,0,3.875,14.8,4,38,Good
Arizona,Pima,2024-03-16,926.8875,931.0,6,51.875,89.0,6,52.458333,64.0,15,2.9125,7.2,18,227.083333,297.0,18,0.034412,0.046,11,0.0125,0.2,20,0.179167,0.2,1,2.479167,5.6,0,44,Good
Arizona,Pima,2024-03-17,925.158333,928.6,22,47.333333,74.0,6,52.416667,64.0,15,3.033333,7.5,18,209.333333,303.0,16,0.036765,0.047,11,0.0125,0.1,8,0.166667,0.2,0,1.866667,4.4,6,45,Good
Arizona,Pima,2024-03-18,924.558333,931.4,6,45.0,73.0,6,56.625,73.0,15,3.754167,10.5,17,186.541667,300.0,17,0.033706,0.047,10,0.047826,0.2,9,0.183333,0.3,9,3.054167,6.9,6,50,Good
Arizona,Pima,2024-03-19,924.483333,927.2,16,41.333333,72.0,6,58.25,71.0,14,3.566667,7.3,16,204.125,304.0,16,0.038412,0.051,11,0.058333,0.2,8,0.175,0.2,0,6.119048,11.1,8,48,Good
Arizona,Pima,2024-03-20,922.908333,927.2,17,34.583333,54.0,6,59.416667,70.0,13,3.320833,7.1,17,196.041667,302.0,17,0.037941,0.055,11,0.054167,0.2,8,0.183333,0.2,0,9.329167,20.3,22,54,Moderate
Arizona,Pima,2024-03-21,924.116667,927.9,19,36.166667,60.0,6,61.125,73.0,14,4.204167,9.0,15,199.25,341.0,20,0.036118,0.053,11,0.0875,0.2,8,0.2,0.2,0,8.104167,26.4,22,50,Good
Arizona,Pima,2024-03-22,922.370833,926.6,19,31.5,58.0,6,63.833333,78.0,14,2.420833,4.2,17,184.666667,311.0,19,0.043882,0.056,11,0.120833,0.3,9,0.183333,0.3,1,6.745833,14.4,8,58,Moderate
Arizona,Pima,2024-03-23,921.895833,924.6,17,27.333333,43.0,5,64.25,73.0,12,3.395833,8.7,21,185.625,290.0,17,0.043294,0.05,12,0.0875,0.4,5,0.170833,0.2,0,4.791667,9.8,7,47,Good
Arizona,Pima,2024-03-24,928.325,937.2,4,51.625,95.0,4,51.25,58.0,0,8.366667,12.9,10,238.958333,290.0,5,0.042706,0.045,10,0.0,0.0,0,0.1,0.1,0,0.9125,2.0,7,44,Good
Arizona,Pima,2024-03-25,925.8125,928.2,11,56.458333,84.0,3,49.416667,59.0,16,4.608333,10.4,16,188.416667,280.0,13,0.040235,0.043,10,0.008696,0.1,21,0.125,0.2,9,2.204167,6.1,8,42,Good
Arizona,Pima,2024-03-26,922.704167,926.8,12,53.666667,75.0,21,51.166667,61.0,13,3.704167,8.7,13,129.208333,323.0,14,0.035471,0.043,10,0.004167,0.1,7,0.145833,0.2,7,3.075,6.4,7,43,Good
Arizona,Pima,2024-03-27,923.783333,927.7,19,48.791667,83.0,6,55.708333,69.0,15,2.641667,3.8,0,165.208333,326.0,19,0.033765,0.052,11,0.05,0.1,8,0.179167,0.2,0,6.583333,21.8,21,51,Moderate
Arizona,Pima,2024-03-28,922.925,928.7,2,34.291667,70.0,6,61.375,76.0,15,2.375,5.4,16,187.375,306.0,18,0.038529,0.055,12,0.070833,0.1,6,0.2,0.2,0,8.694737,20.1,21,61,Moderate
Arizona,Pima,2024-03-29,921.2625,924.5,16,23.75,47.0,4,66.583333,79.0,14,3.858333,7.8,17,178.333333,278.0,16,0.042059,0.053,10,0.0625,0.2,1,0.1625,0.2,0,5.1625,11.4,1,51,Moderate
Arizona,Pima,2024-03-30,920.075,924.2,19,21.041667,38.0,1,66.333333,78.0,13,3.429167,6.6,13,165.458333,267.0,19,0.048882,0.053,11,0.120833,0.3,20,0.154167,0.2,0,3.170833,7.1,3,65,Moderate
Arizona,Pima,2024-03-31,929.691667,938.0,13,68.083333,94.0,15,52.833333,63.0,0,5.7875,11.0,1,213.333333,302.0,13,0.038412,0.041,18,0.045833,0.2,0,0.158333,0.2,0,1.666667,4.0,0,41,Good
Arizona,Pima,2024-04-01,926.991667,935.1,17,81.041667,94.0,19,46.708333,51.0,13,2.558333,5.5,11,145.166667,335.0,5,0.033765,0.046,10,0.009524,0.1,12,0.179167,0.2,5,3.220833,14.5,7,44,Good
Arizona,Pima,2024-04-02,928.333333,931.6,21,65.291667,94.0,5,53.791667,66.0,16,2.879167,7.0,17,199.541667,297.0,17,0.036294,0.046,11,0.070833,0.1,0,0.216667,0.3,6,4.395833,9.8,6,45,Good
Arizona,Pima,2024-04-03,926.229167,928.0,21,48.083333,84.0,3,60.291667,75.0,15,3.1,6.5,18,204.125,289.0,12,0.033529,0.05,11,0.095833,0.2,9,0.216667,0.3,9,6.966667,14.4,9,49,Good
Arizona,Pima,2024-04-04,922.420833,925.6,4,31.916667,66.0,4,66.291667,83.0,14,3.7,7.6,16,174.041667,315.0,14,0.043529,0.054,11,0.104167,0.2,21,0.175,0.2,0,7.15,21.5,21,54,Moderate
Arizona,Pima,2024-04-05,922.6375,929.6,21,29.291667,46.0,22,61.833333,74.0,12,7.141667,14.9,18,182.75,300.0,21,0.048353,0.054,9,0.108333,0.3,6,0.125,0.2,0,2.733333,8.9,7,66,Moderate
Arizona,Pima,2024-04-06,925.104167,929.9,1,30.458333,50.0,1,51.625,61.0,15,5.854167,10.1,2,264.458333,310.0,21,0.040882,0.05,11,0.104167,0.2,20,0.1,0.1,0,1.8,3.7,6,48,Good
Arizona,Pima,2024-04-07,920.6625,924.7,20,27.291667,53.0,4,55.625,72.0,15,2.6625,5.5,17,186.125,309.0,18,0.046294,0.06,11,0.1125,0.2,7,0.15,0.2,2,5.491667,13.1,5,80,Moderate
Arizona,Pima,2024-04-08,922.454167,926.2,22,25.5,48.0,6,57.625,67.0,14,4.129167,7.8,22,221.541667,309.0,17,0.050235,0.055,12,0.121739,0.2,0,0.166667,0.2,0,5.270833,15.0,6,58,Moderate
